time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.940000000000002,-1.1951954766791093,1.8411278357860437,19.00336148429088,0.06688953382622476,0.15212452312220215,0.0,-1.397822513018723,1.5949209924969536,4.991255385389917,0.03586553255052364,0.12579989679873566,0.0,472.08923570173135,472.3361495452005,473.28311583203987,473.5428159870175
3.000000000000002,-1.281689314225931,1.9378919294256172,19.30200076268858,0.06900106386106764,0.160130833254863,0.0,-1.4859703443709402,1.630706647422694,4.963291394009741,0.03381055049619668,0.14547537925596316,0.0,423.7640098902589,425.46924575449253,424.14608228826495,423.9701264611917
3.0600000000000023,-1.374500122542883,2.037211083411603,19.60436468098765,0.07107012145293279,0.16871208563452988,0.0,-1.608551454943275,1.6800732622959222,5.114507854039366,0.03579856817498339,0.13760136091386846,0.0,480.6442161801297,480.0643829860066,481.39260565863395,481.5434302726868
3.1200000000000023,-1.4745615522047628,2.1394102835599544,19.91404742266044,0.07312491915949604,0.17702127043708238,0.0,-1.7275824551955563,1.7267115508628164,5.207506638446871,0.030947297666442643,0.14019834567705222,0.0,465.96226200690654,466.1820674876495,464.92053008303753,464.5406426541926
3.1800000000000024,-1.582150709050239,2.244529532591043,20.230446519918356,0.07506275577633925,0.18537398015308693,0.0,-1.859491631763237,1.777378450447655,5.338158571533101,0.03486860465523728,0.13716439904768316,0.0,477.7838644316048,477.56896731170343,478.8310201924246,479.12958780252654
3.2400000000000024,-1.6963127658767765,2.352117473992026,20.546603373055135,0.07702990314042601,0.19337047812026054,0.0,-1.9465746524519931,1.8090361818169547,5.200803488242437,0.028256755462896778,0.12407871740519252,0.0,392.99471091043944,391.798466953027,392.6490118992587,392.03555919548864
3.3000000000000025,-1.8173566130997114,2.462232115372335,20.862304396913736,0.07978540871725759,0.2015157833739556,0.0,-2.0889189190063937,1.8616088369182666,5.321600243960432,0.06805523757080005,0.15240208891021384,0.0,475.95285560712284,478.13110398616124,474.79645509920334,477.84145968831615
3.3600000000000025,-1.9466562308756437,2.5753800140368535,21.182939358460395,0.08508466447706642,0.210724336286499,0.0,-2.2218633907085485,1.9103812112617204,5.365568551256775,0.11242652108504454,0.1555388133114779,0.0,455.1899926535333,455.4625848409229,453.0479135922253,456.6077918723093
3.4200000000000026,-2.0834848912441593,2.6913061299731234,21.50326143794573,0.09148791076510765,0.2200544902077013,0.0,-2.339866496862832,1.9543267970227491,5.311646059240307,0.0917627060444994,0.15543006484353583,0.0,424.72629066272776,424.7410594331479,425.2060206588229,423.44207611149784
3.4800000000000026,-2.2292621528410783,2.8106663169251456,21.827866917286656,0.09802873596271588,0.22951914376434246,0.0,-2.52020914650703,2.0249053264248635,5.506927434500063,0.13079693880519228,0.1620064283560923,0.0,501.6810804869059,502.1788543928524,501.8528562480921,504.6868863534549
3.5400000000000027,-2.3843676117972343,2.933689683313089,22.156836582587015,0.105689684967464,0.23909997686156714,0.0,-2.6507699172342187,2.0764626954256054,5.458419439462719,0.12059300780722985,0.1545751998102121,0.0,430.4418048475555,429.83743743541044,430.86536816467185,430.0170443772004
3.6000000000000028,-2.5476526198917075,3.0600028284970326,22.48358885040845,0.1126274547393935,0.2485625488626475,0.0,-2.792841408061618,2.134513464154272,5.43286167430243,0.10318915460518233,0.16333158976275605,0.0,439.2575084183429,440.00700685277155,438.4305973000431,436.9939187260589
3.660000000000003,-2.7199103530049165,3.1900286337969535,22.809832685884775,0.11868067052196629,0.25839434409441164,0.0,-2.9498968519227033,2.2001308919439904,5.441237544440649,0.09583582357325578,0.16490453107425931,0.0,451.1246208454973,451.27679166190256,450.7758618581479,450.1897538945988
3.720000000000003,-2.9017954698991173,3.324096661112459,23.1365836080218,0.12437843599801379,0.26813592912086737,0.0,-3.1137493324012695,2.2692063960701407,5.4497268550863645,0.09315822190469791,0.1567192400492211,0.0,452.0982235370829,451.4626776673473,453.14376953734075,452.93590105118096
3.780000000000003,-3.0941645042443477,3.4626116218063268,23.46546139511409,0.12967873452678091,0.27745900446642846,0.0,-3.299307034350929,2.348331667897171,5.511781271681731,0.07635254657317525,0.15257577449133014,0.0,472.6009235046336,472.3026382689639,470.23866101547384,468.94067448312984
3.840000000000003,-3.2975607067695596,3.605826086816849,23.796954537530567,0.13516589547260338,0.2866848708603076,0.0,-3.4813039448075407,2.4258113304897355,5.53708978204498,0.1114005239238466,0.15603888516772518,0.0,461.86649392833226,462.16092170179184,460.02073252216377,462.79449987004995
3.900000000000003,-3.511632077185332,3.7535866573866103,24.1284630599408,0.14185581685881044,0.29604370287034243,0.0,-3.655163027345793,2.499991465087911,5.512519817960755,0.11169412713382601,0.1558637260944649,0.0,447.2435594037032,447.25214145517504,447.76896204996,447.80376687809587
3.960000000000003,-3.7356205935257822,3.905578531713273,24.45620806081763,0.1487320123371898,0.3056216829721903,0.0,-3.81190811266434,2.566841960175593,5.412070041855286,0.1198606868660428,0.16626139851956687,0.0,422.0612669036613,422.9834710079608,423.5280563252556,424.2424138690517
4.020000000000002,-3.9699019153364192,4.06201334894308,24.780133427578495,0.15556137732207365,0.3154582950764908,0.0,-3.998254423947359,2.6481015960211076,5.384662098355617,0.09764899579084595,0.15885777328613468,0.0,448.48096190669156,447.90441950340136,450.34675763276397,448.55724164478886
4.080000000000001,-4.215719989677004,4.22350040037637,25.102858104000866,0.1611564100505376,0.3246465530337277,0.0,-4.196416213581115,2.7351224418428326,5.371946009982075,0.08256490897877104,0.13813674067286252,0.0,456.47415254585695,454.83840139442617,455.7557531094007,454.5552892806545
4.14,-4.473478958581068,4.390224625732302,25.424380588579115,0.16611958446493524,0.3326113276821996,0.0,-4.396195894615538,2.822601272869181,5.344698473328261,0.08302692625942745,0.11889312749402155,0.0,453.2619474321253,451.728034280573,452.48842088975755,452.53105146551803
4.199999999999998,-4.74294640606039,4.562054619125333,25.74296801423908,0.17073687504457435,0.3392937501867319,0.0,-4.586654458434253,2.905313576676553,5.274395240677302,0.060644597070934905,0.08881168747627874,0.0,441.01190822218166,438.53021225793526,440.4698339027299,438.6190251563023
4.259999999999997,-5.024293057151885,4.739052713466327,26.0581837299219,0.1743182011017499,0.3449155587430166,0.0,-4.792038130818767,2.994755923628575,5.232177862326723,0.05770600406251094,0.10200913804178414,0.0,450.6608224026723,451.73378791656165,449.4025006100971,449.1666481779086
4.319999999999996,-5.318579796070369,4.921691976300388,26.372152146475173,0.17771802106867796,0.35103126500492277,0.0,-5.017978471096542,3.093293162097409,5.232478599467656,0.05449388180653175,0.10176667865687651,0.0,464.9766751692615,464.9661741663578,466.66708415529394,466.4182484101068
4.379999999999995,-5.62531094098265,5.1096744942826895,26.6827160586537,0.18097253281950731,0.3576106633862848,0.0,-5.207022710576441,3.17291140595613,5.119394772099629,0.053733200591159734,0.12200985757598601,0.0,429.28322610731266,431.008843284243,428.65198937648285,428.5893958567911
4.439999999999993,-5.943938906121664,5.302659977858073,26.987541549497386,0.18461346698857284,0.365398816501342,0.0,-5.414567862667547,3.260026973753004,5.040868886425259,0.07184220545471258,0.14203286139832047,0.0,441.12382017535845,442.7898840981915,441.69689193766794,443.19079778330786
4.499999999999992,-6.277086560121685,5.501819554448123,27.292462327712688,0.18863068604799516,0.3735463813592661,0.0,-5.690859720946709,3.3786442495805495,5.121365152216016,0.05474661020504574,0.11885122259741841,0.0,496.5111244605239,494.8217157598595,496.18521062092617,494.93104886518176
4.559999999999991,-6.626138458226002,5.707725639550309,27.599942944824715,0.19187845862418929,0.3803502472808047,0.0,-5.944688518370119,3.4848674515011524,5.1267412523648135,0.05286643047136073,0.09932548571117424,0.0,475.8848441880135,474.39784048062677,475.95775253870045,475.81552633946177
4.6199999999999894,-6.989382281961724,5.919460295963218,27.90473183390219,0.19486660041066362,0.3860040565154401,0.0,-6.164014494190604,3.57299598338914,5.032351811124599,0.04283856427260209,0.0813581039068727,0.0,445.58841822835745,444.1241023082383,445.0774815417374,444.257291396363
4.679999999999988,-7.365829600218017,6.136454810521451,28.203584981704353,0.19755889656772752,0.3909696312270592,0.0,-6.384780608054827,3.6601649968259173,4.92896211765269,0.04865461046963778,0.0854230839590283,0.0,442.6938712328379,443.03391961343056,442.55258651989016,443.03235628494986
4.739999999999987,-7.75463131830332,6.358203926677114,28.493755629368344,0.200175715075674,0.3958432372537617,0.0,-6.576006073513101,3.7315600943932856,4.743461211710398,0.030911728936479248,0.07114009147440975,0.0,414.6524100313919,413.4011194564013,415.18576901334967,413.626787421478
4.799999999999986,-8.156368769626443,6.5848752045755505,28.77588888536127,0.20238089103062862,0.40057758446202296,0.0,-6.815750519580167,3.8240700020990173,4.660339583787068,0.04642697624452578,0.09110692429456402,0.0,449.695295378374,451.3150034284611,450.6694100348323,451.9226900606416
4.859999999999984,-8.573360422182235,6.817445666108963,29.05465499298993,0.20502445237687095,0.4057358071320962,0.0,-7.084410039459504,3.9281708544302476,4.630731755291356,0.038846766893618254,0.07296145337771105,0.0,471.56451495851934,470.16587637319736,470.6570012891972,470.0707657625934
4.919999999999983,-9.005818735304642,7.05588772167987,29.329741167329846,0.2070924896143671,0.41025056251049286,0.0,-7.331402721399895,4.019811232048493,4.53813890170872,0.023831596825113686,0.07946040442732756,0.0,451.70304719345563,452.23132607162734,452.10992716386767,450.8986071530648
4.979999999999982,-9.45285123598552,7.2996361565007675,29.598334332437005,0.20840481049821769,0.414927258689068,0.0,-7.57031902163143,4.105007079500308,4.414484209447077,0.017633082782362083,0.074729370864237,0.0,442.6287913300873,442.2440044022339,442.65726818628474,442.1467401218173
5.0399999999999805,-9.914140426502044,7.5483700106169564,29.858949203897392,0.20937909078361727,0.41913048888768323,0.0,-7.8066715353462754,4.1859813597036775,4.272314627612692,0.013290871815834479,0.05851850388910159,0.0,437.0135849619774,435.66356901285627,437.73957025144136,437.37787505921915
